volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
uc2.ark+=13960=t0tq5rf85,1901,1901,1844,1901,m,us,29.55700703667904,0.373584015165,1,1,"Cable, George Washington",The cavalier,elite
uc2.ark+=13960=t0tq5tt8x,1907,1907,0,1907,m,us,25.225392062517876,0.0798347112835,0,1,"Fleming, Geraldine",Her priceless love,vulgar
uc2.ark+=13960=t10p0wz08,1919,1919,1875,1919,m,us,33.43098108825978,0.115062508267,0,1,"Burroughs, Edgar Rice",Tarzan the untamed,vulgar
uc2.ark+=13960=t14m91k99,1905,1905,1878,1905,f,us,30.463090143983884,0.716560941143,1,1,"Davis, Norah",The northerner,elite
uc2.ark+=13960=t17m0b24d,1922,1922,1882,1922,m,uk,30.156061479834364,0.735106891344,0,1,"Brighouse, Harold",Hepplestall's,vulgar
uc2.ark+=13960=t1cj87x20,1913,1913,1871,1913,f,us,31.477573162004166,0.227364473674,0,1,"Bower, B. M",The gringos,vulgar
uc2.ark+=13960=t1fj2bd0w,1904,1904,1875,1904,f,uk,24.661867017813034,0.239460416169,1,1,"Kelly, Myra",Little citizens,elite
uc2.ark+=13960=t1pg1vn1t,1902,1902,1867,1902,m,us,17.869189535445045,0.0309156840998,0,1,"Lorimer, George Horace",Letters from a self-made merchant to his son,vulgar
uc2.ark+=13960=t1qf91x3f,1914,1913,1883,1914,m,uk,27.33658076188705,0.761825523578,1,1,"Mackenzie, Compton",Sinister street,elite
uc2.ark+=13960=t1rf5zh8f,1907,1907,1859,1907,m,uk,27.770369054931322,0.655630956224,1,1,"Crockett, S. R",Me and Myn,elite
uc2.ark+=13960=t1sf2nz58,1901,1901,1869,1901,m,uk,28.149786077841732,0.581521572719,1,1,"Marriott, Charles",The column,elite
uc2.ark+=13960=t1wd3r010,1921,1921,1889,1921,m,us,29.68544147131425,0.677982291733,1,1,"Haldeman-Julius, Emanuel and Anna Marcet",Dust,elite
uc2.ark+=13960=t21c1wq1g,1907,1907,1852,1907,f,us,27.02209129575956,0.389724826987,0,1,"Davis, M. E. M",The price of silence,vulgar
uc2.ark+=13960=t26971c28,1913,1913,1842,1913,m,us,23.053390415639928,0.189367526211,0,1,"Holmes, Richard S",Bradford Horton: Man,vulgar
uc2.ark+=13960=t2794111g,1903,1903,1863,1903,m,us,31.311632719290632,0.284772186526,1,1,"Fox, John",The little shepherd of Kingdom Come,elite
uc2.ark+=13960=t2794116w,1902,1902,1847,1902,f,us,23.48285525002633,0.446654591553,1,1,"Foote, Mary Hallock",The desert and the sown,elite
uc2.ark+=13960=t2794143s,1917,1917,1875,1917,m,us,37.278614244673,0.0872694188966,0,1,"Burroughs, Edgar Rice",A princess of Mars,vulgar
uc2.ark+=13960=t27943w01,1901,1901,1868,1901,m,us,26.44471533100338,0.841479232525,0,1,"Colton, Arthur Willis",The delectable mountains,vulgar
uc2.ark+=13960=t3610z94c,1902,1902,1868,1902,m,us,26.714046275231503,0.394381859861,1,1,"Connolly, James B",Out of Gloucester,elite
uc2.ark+=13960=t3707z95g,1902,1902,1873,1902,f,uk,27.256678582889815,0.76800636778,1,1,"Sedgwick, Anne Douglas",The rescue,elite
uc2.ark+=13960=t39z9256f,1922,1922,0,1922,m,,25.098595613607678,0.538820545936,0,1,"Travers, John",The Mortimers,vulgar
uc2.ark+=13960=t3gx46m3s,1922,1922,1860,1922,m,au,36.7536228859443,0.205976621237,0,1,"(Alfred Greenwood), Hales, A. G",M'Glusky,vulgar
uc2.ark+=13960=t3pv6nz42,1900,1900,1851,1900,f,uk,25.371597194166977,0.731667181629,1,1,"Ward, Mary Augusta",Eleanor;,elite
uc2.ark+=13960=t3rv0fp5t,1907,1907,1873,1907,f,us,32.546688634621695,0.616613185828,0,1,"Laughlin, Clara E",Felicity,vulgar
uc2.ark+=13960=t3zs2n00v,1904,1904,1868,1904,m,us,33.3625002482116,0.0962498933465,0,1,"Grimm, George",Pluck,vulgar
uc2.ark+=13960=t45q4v85j,1901,1901,1873,1901,m,uk,23.23063505393214,0.60056768488,0,1,"Onions, Oliver",The compleat bachelor,vulgar
uc2.ark+=13960=t4fn12c70,1900,1900,1874,1900,f,us,20.97803194073706,0.552566122684,0,1,"Von Hutten, Bettina Riddle",Marr'd in making,vulgar
uc2.ark+=13960=t4gm83h3w,1921,1921,1882,1921,m,us,25.509172401374297,0.229847345483,0,1,"Oyen, Henry",Twisted trails,vulgar
uc2.ark+=13960=t4jm24n5d,1922,1922,1879,1922,f,us,25.191995108855977,0.584028845541,1,1,"Gerould, Katharine Fullerton",Lost Valley,elite
uc2.ark+=13960=t4kk98b83,1907,1907,1869,1907,m,us,30.701088261360507,0.57888337788,1,1,"Whitlock, Brand",The turn of the balance,elite
uc2.ark+=13960=t4qj7cg1w,1901,1901,1863,1901,m,us,34.34833146332331,0.346873003296,0,1,"Irvine, Leigh Hadley",An affair in the South seas; a story of romantic adventure,vulgar
uc2.ark+=13960=t4sj1gm8n,1908,1908,1862,1908,m,uk,26.64479530689742,0.618117321174,1,1,"Phillpotts, Eden",The mother,elite
uc2.ark+=13960=t4wh2g65s,1903,1903,1860,1903,f,us,25.313619246804908,0.255628898448,0,1,"Andrews, Mary Raymond Shipman",A kidnapped colony,vulgar
uc2.ark+=13960=t4zg6jp9m,1917,1917,1887,1917,m,uk,30.07819422374091,0.806364203071,1,1,"Goldring, Douglas",The fortune;,elite
uc2.ark+=13960=t52f7sh9h,1907,1907,0,1907,m,uk,36.54792131483954,0.552406385149,1,1,"Buckley, William",Cambia Carty and other stories,elite
uc2.ark+=13960=t58c9t183,1919,1919,0,1919,m,us,26.453840612571412,0.229152429847,0,1,"Watson, Robert",The girl of O. K. Valley,vulgar
uc2.ark+=13960=t5gb1xz8x,1902,1902,1854,1902,m,us,29.83924313820096,0.664581152653,1,1,"Crawford, F. Marion",Cecilia;,elite
uc2.ark+=13960=t5gb2142w,1900,1900,1867,1900,m,au,30.560701587475375,0.469495818469,1,1,"Lawson, Henry",On the track,elite
uc2.ark+=13960=t5m904803,1901,1901,1871,1901,m,us,25.158871287645912,0.493158610506,1,1,"Churchill, Winston",The crisis,elite
uc2.ark+=13960=t5p846g0d,1907,1907,1876,1907,m,uk,32.30740268155909,0.533173406751,1,1,"Dalziel, James",In the first watch,elite
uc2.ark+=13960=t5r787t41,1917,1917,1873,1917,f,uk,24.18910212919265,0.8252745195,1,1,"Richardson, Dorothy M",Backwater,elite
uc2.ark+=13960=t5x63bj5g,1903,1903,1838,1903,m,us,30.21846593911067,0.433130873587,1,1,"Smith, Francis Hopkinson",The under dog,elite
uc2.ark+=13960=t5x63cb4q,1917,1917,1862,1917,f,us,30.781984973304297,0.728722159229,1,1,"Wharton, Edith",Summer,elite
uc2.ark+=13960=t5x63jg14,1900,1900,1861,1900,m,uk,28.36351586977046,0.605730632671,1,1,"Hewlett, Maurice",The life and death of Richard Yea-and-Nay,elite
uc2.ark+=13960=t5z60cq78,1900,1900,1852,1900,f,uk,28.62233272272868,0.762378511064,1,1,"Malet, Lucas",The gateless barrier,elite
uc2.ark+=13960=t6057f51x,1917,1917,1869,1917,m,us,25.801626592305798,0.479225610489,0,1,"Rhodes, Eugene Manlove",West is west,vulgar
uc2.ark+=13960=t6833w53j,1922,1922,1878,1922,f,au,28.894005909990604,0.565787852015,0,1,"Bruce, Mary Grant",The stone axe of Burkamukk,vulgar
uc2.ark+=13960=t6h12wz10,1900,1900,1854,1900,m,us,31.53949806487313,0.056550911657,0,1,"Chipman, William P",A yankee lad's pluck,vulgar
uc2.ark+=13960=t6k06xn34,1920,1920,1876,1920,m,us,20.98333737539141,0.390913726912,0,1,"Deprend, Jeffrey",The golden poppy;,vulgar
uc2.ark+=13960=t6qz2389j,1922,1922,1869,1922,m,us,26.474871137536223,0.406036405573,0,1,"Linderman, Frank Bird",Lige Mounts,vulgar
uc2.ark+=13960=t6tx36g8z,1922,1922,1880,1922,m,us,31.455468432577277,0.691892949188,1,1,"Harrison, Henry",Saint Teresa,elite
uc2.ark+=13960=t72v2dq8z,1905,1905,1854,1905,f,us,23.86093175818258,0.510045524945,0,1,"Elliott, Maud Howe",Two in Italy,vulgar
uc2.ark+=13960=t78s4kj2t,1920,1920,1873,1920,f,us,29.08916946395684,0.681413811294,1,1,"Cather, Willa",Youth and the Bright Medusa,elite
uc2.ark+=13960=t7cr5nx6g,1903,1903,1852,1903,m,us,23.340558266545735,0.478830688803,0,1,"Smith, Arthur Cosslett",The turquoise cup,vulgar
uc2.ark+=13960=t7dr2qb7b,1902,1902,1856,1902,f,us,31.73800810284713,0.413687424731,1,1,"Wiggin, Kate Douglas Smith",The diary of a goose girl,elite
uc2.ark+=13960=t7sn04s0c,1920,1920,1877,1920,m,uk,27.284280405338198,0.79671235729,1,1,"Gibbs, Philip",Back to Life,elite
uc2.ark+=13960=t7vm4gd68,1903,1903,1852,1903,m,uk,31.25511450744818,0.651550457672,1,1,"Moore, George",The untilled field,elite
uc2.ark+=13960=t80k2765m,1920,1920,1890,1920,m,uk,24.446212985697297,0.309793231503,0,1,"Darlington, William Aubrey",Alf's button,vulgar
uc2.ark+=13960=t86h4dn5f,1900,1900,1873,1900,f,us,27.57316442782219,0.444451560593,1,1,"Glasgow, Ellen Anderson Gholson",The voice of the people,elite
uc2.ark+=13960=t8bg2qv8f,1900,1900,1863,1900,m,uk,28.814130623620343,0.626407971463,1,1,"Hope, Anthony",Quisant̩,elite
uc2.ark+=13960=t8cf9kp28,1919,1919,1879,1919,m,us,32.08298539425058,0.681040995701,1,1,"Cabell, James Branch",Jurgen: A Comedy of Justice,elite
uc2.ark+=13960=t8gf0ng5c,1903,1903,1850,1903,f,us,22.79690587517065,0.74520658748,0,1,"Richards, Laura Elizabeth Howe",The golden windows,vulgar
uc2.ark+=13960=t8gf0p99g,1920,1920,1889,1920,m,us,22.720232718401203,0.800490272774,1,1,"Frank, Waldo",The Dark Mother,elite
uc2.ark+=13960=t8hd7rc3x,1901,1901,1828,1901,m,russian,26.557296024637875,0.435755612133,1,1,"Tolstoy, Leo",Popular stories and legends,elite
uc2.ark+=13960=t8jd4rr6g,1901,1901,1870,1901,m,us,22.50572648906986,0.301180721922,0,1,"French, Allen",The colonials;,vulgar
uc2.ark+=13960=t8kd1r66g,1910,1910,1862,1910,m,us,25.630493719102024,0.424303215748,0,1,"Henry, O",Strictly business,vulgar
uc2.ark+=13960=t8qb9wx9k,1910,1910,1875,1910,f,au,30.05838694553574,0.54388245722,1,1,"James, Winifred",Letters to my son,elite
uc2.ark+=13960=t8rb6wq8k,1905,1905,1865,1905,m,us,29.30833802651032,0.429395704548,1,1,"Chambers, Robert W",The reckoning,elite
uc2.ark+=13960=t8v980b3t,1905,1905,1864,1905,m,us,27.874498468929357,0.287339983964,0,1,"Dickson, Thomas",The clansman,vulgar
uc2.ark+=13960=t8v982h89,1913,1913,1876,1913,m,uk,24.2996951955924,0.430457284019,1,1,"Snaith, J. C",An affair of state,elite
uc2.ark+=13960=t90865h7g,1920,1920,1880,1920,f,us,28.64299918838875,0.54546886575,0,1,"Norris, Kathleen Thompson",Harriet and the piper,vulgar
uc2.ark+=13960=t94748z1s,1919,1919,1863,1919,m,uk,25.106550346830733,0.667337872001,0,1,"Jacobs, W. W",Deep waters,vulgar
uc2.ark+=13960=t9862fb3w,1907,1907,1859,1907,m,uk,29.45077415066746,0.361628770278,1,1,"Ellis, Havelock",Kit's woman; a Cornish idyll,elite
uc2.ark+=13960=t9n29rc1s,1913,1913,1873,1913,m,uk,33.30100641752407,0.670417887953,1,1,"Goldie, V",The declension of Henry D'Albiac,elite
uc2.ark+=13960=t9q23wb8q,1908,1908,1863,1908,m,uk,29.99906605174256,0.808789147072,1,1,"Stacpoole, H. De Vere",The blue lagoon,elite
uc2.ark+=13960=t9x060q9p,1921,1921,1897,1921,f,uk,24.7271173214433,0.768034071184,1,1,"Bibesco, Elizabeth",I Have Only Myself to Blame,elite
uiug.30112001317798,1911,1911,1862,1911,f,us,31.617775948215268,0.588108144543,1,1,"Wharton, Edith",Ethan Frome,elite
uiug.30112042040268,1922,1922,1863,1922,f,uk,23.5546999408123,0.659347325219,1,1,"Sinclair, May",Anne Severn and the Fieldings,elite
umn.319510020466601,1914,1914,1870,1914,m,us,32.878620344483046,0.730102911685,1,1,"Norris, Frank",Vandover and the Brute,elite
umn.319510020976254,1907,1907,1857,1907,f,uk,31.42823046476146,0.529829741731,0,1,"Gaskell, Catherine Milnes",Prose idyls of the West Riding,vulgar
wu.89006378830,1903,1903,1845,1903,m,us,24.319314807152935,0.447775144589,0,1,"Mitchell, John Ames",The pines of Lory,vulgar
wu.89006934889,1902,1902,1838,1902,m,us,35.59467595177234,0.496038165298,0,1,"Roe, Edward Payson",Without a home,vulgar
wu.89098985260,1921,1921,1884,1921,m,uk,23.31612368480954,0.507650061631,1,1,"Swinnerton, Frank",Coquette,elite
