word,coef
she,0.007063084941858877
conscience,-76.87886969983316
tonight,-672.5385124194995
tame,-2371.53731096
directions,-355.32215833598445
twins,0.363123041894
bible,1249.28569449
drops,949.4504003027141
overhead,-1865.045789871232
artistic,1143.34889598
ribbons,2244.885039173333
warriors,-4.08949863626
summons,-318.5405292743999
pinned,1050.8511401014832
tops,-1321.2321260351334
argue,-987.7832166381743
giant,231.76124677598244
religion,-113.56007040887332
afraid,-164.95971107459206
committee,-173.2929898418667
clasped,-625.2488916186817
panel,99.8372636454
dining,-213.56314714393605
generally,1451.3554542374668
flies,-2100.9138087869114
dance,-3.703667030715458
fancy,-1097.5905758014296
deserved,-9513.54185169
pilot,122.22826641430001
deceived,2286.4645711853996
them,-1.0500742976787076
sixty,-230.25588294514841
laugh,83.75804595234311
savagely,1964.828524115333
pretended,-468.63403241438976
institute,-68.63407284559999
fiercely,-79.89522640913334
everyday,-90.8533974946
remarkably,362.052945028
possible,9.938988055089965
responsible,1035.9386304062243
gratefully,-61.06418401729999
branches,53.92711903016605
pond,-391.84906967300003
comment,-518.6280336759722
sung,-108.73668930999999
reign,293.677632421
futility,-1060.2950477255
were,-0.7755140381380823
might,-4.819126968449391
sparkling,28.790570626599937
meanings,161.715725559
hugging,-609.220054328
night,-6.946624461108498
providence,3214.032683085
areas,616.454523298
rate,134.65196743433248
wrath,934.5191903556796
mysteries,-1644.5189218150006
proportions,-1791.35482258875
dog,-54.17904420972576
increasingly,6589.49877101
toss,-288.364731035
disc,97.9102139346
inspect,380.909915709
presently,-63.99948582719561
rises,767.000725192
diamonds,197.00652531400002
cries,-417.7275932426039
cloud,285.2814890481171
owner,-1537.7419422961307
climate,1342.8112766565
body,2.4677689892036634
bitterness,2381.4278792860005
blank,705.4581646436054
specialised,303.24314192
b.,25.6479487346
aspect,122.74800829621668
want,11.716198462966378
instinctive,-2556.6148809009997
existing,-7089.633376697
air,-19.04631838687711
sacrifice,581.2176152359667
motioned,1740.0081404727332
fragrance,1398.24162661
somewhere,219.84378429293494
crackling,1042.8653460419998
peculiarly,930.3878859950001
glaring,-2417.9276471949997
meal,72.9196197944215
clothes,55.53870246198635
place,24.712990632355403
convince,497.83594627075007
valued,265.230115182
viciously,6230.43438221
their,-1.487535287616116
agree,-593.4686272134173
farewell,-502.3977835750003
presumably,-2452.5301427574996
twitched,4803.427701880668
managed,491.2968772034715
genuinely,12754.692060399999
stepped,-88.7456449333761
condition,-530.8312686352724
gripping,-288.111074331
lowest,-3905.451439165833
job,96.81130848389158
studying,-251.33810783958663
interest,-76.55145048415837
bit,9.636844050507113
entertaining,1053.5705992535259
passionate,-714.0416888084998
decisions,-404.89555248253333
drank,-469.87919680736917
preserve,-6794.934576168999
nose,174.07669598793873
hates,-220.62636116399997
gifts,3152.822509101299
swords,-169.488403502
reacted,205.256378744
chicken,-523.0347161703668
verse,3622.89925605
shiver,2087.3014125003333
suffer,-868.5410552169599
changing,1243.9329729398817
pierced,-2467.6677998647997
reaches,511.97252996433355
slip,-83.6260772803204
pieces,-35.75696008623848
reassuring,-2237.905457955934
uncovered,47.208650645300004
surged,1924.6814158585557
comments,5400.6785711255
boys,9.170565815801426
lamp,-477.06400681032653
peer,-393.4073558943502
officers,-133.94849447863504
tightening,-233.827752375
cathedral,764.077152843
adopted,637.2773716682998
massive,1859.3132158959504
lively,-54.039754439550755
add,-83.86521898777413
cardboard,149.829807195
hero,509.69570520264995
hanged,1284.67708419
silence,-40.02434053758002
loudly,771.3066054919595
fleeing,-1552.9986496770002
steaming,-202.12481149133322
army,-25.930917491227838
stalked,513.6098185889999
unconscious,542.981660849505
whipped,1848.2180260937996
opposing,-362.901775268
compromise,-2058.6355615340003
edged,-1330.6609753289001
route,-606.7550403065296
greasy,1793.01505168375
attacking,646.2937642604
careful,524.627733377561
incomprehensible,-824.1120477164
closing,-121.85377104623092
readily,3500.347496365833
custom,-670.8745349547
chains,-130.79570309953337
cultivated,301.1368385330001
ticket,2662.3050055020667
disposition,1016.1543654646001
strength,-112.60546493146387
woman,-8.555867905156598
choked,1870.278836510498
fore,-509.8205907865001
ripped,-1462.9969367917333
fingers,-52.411159985540806
thing,14.334352465212122
screen,-539.1729669595766
outskirts,-518.7555761987497
cook,480.93574127070207
seldom,1172.664841639684
adjusted,1586.9673591255003
cows,30.161039870599996
powder,-1156.065783470383
urgent,-1557.4209106502228
stem,-3379.501964849701
noticing,-2280.7401673443333
build,445.51731068012833
obscure,1666.6140225657668
pause,-570.4001266841825
select,2211.474278479999
future,315.85006314163195
landed,-11.250404018122733
demand,-157.954811376757
heap,404.7199428872936
cautiously,718.6555943064001
vehicle,59.081835717299995
winter,310.4352071178722
offensive,610.088598961
waters,-74.14029692490166
dried,-206.66716287576654
shelf,762.0738090457795
cluster,242.6528709755
owed,-3793.69025398425
dangers,-2583.19810200686
maiden,261.154251237
wall,15.0361384409393
restore,97.10878550454999
beach,37.35744933296033
bathed,-458.179307878925
up,0.4416910140417593
chose,864.4764233442914
possession,49.05079270954597
honey,207.37451127748423
driven,-52.103957780919984
sparks,-273.8386940325001
followed,-64.82226898731821
delightful,198.12232023549998
vessel,-46.489964143404976
busy,556.6587148941647
woven,32.3393328236
single,-135.32693896910317
illumination,125.048347796
skill,137.61660075531995
beating,-1592.5880562577065
considered,159.117795175171
restraint,1220.60473480155
washing,-602.7464259102502
remembered,243.3472749644022
college,-195.36701062254272
scant,-85.30716742685
passes,1477.2483463395329
studded,-927.3169688110002
inferior,-770.8219746604502
bent,-23.36344765639817
financial,-912.1674032997
patiently,2334.5095276036704
villages,-253.69138952497664
unfortunately,267.1160038703667
supposing,-1747.4811127043333
eating,225.88876102130806
skull,-336.2779805767957
wryly,404.150904151
petty,-1300.195204251668
feeble,225.84662505014168
mad,-264.41321496788004
hasten,-999.4470643960002
refused,-74.39823832426637
county,-279.4786528085
plain,-64.80036991187099
passage,28.99614992327173
leaping,-1288.9972075078997
preoccupied,270.17570322714994
kept,-79.84971290260809
sheep,-14.895265556463272
mean,-30.030914888702377
gleam,-1241.2519501566499
rustle,84.6999729819
resolved,1144.1511817312767
shook,41.1662871724761
"no,",16.47820405920367
roll,317.87067353577754
revulsion,-77.1594772872
stacked,311.20307492996665
destroyed,-367.5866616423551
basement,-33.66845743419999
sunk,-1797.7419983370671
morrow,224.86458538349007
pride,-496.32505789688685
sour,512.6146855482333
compliment,1571.5240555705004
jove,-1550.1716120819997
games,408.88561038344255
section,104.5080375029768
spirits,-2526.3253359224304
fitting,1005.7413029169338
champagne,4278.22976282
secondary,382.859397558
many,7.349143107878518
overcame,-1404.8044925
centuries,-294.8766703076334
discouraged,-657.856701559
moment,-12.5757440548823
reward,-1484.213665528399
shooting,-1454.446466807302
brooding,632.6157557900916
sending,-560.8760545245318
nineteen,-762.3620001070009
luggage,45.317208435699996
uses,-2692.5737856317505
confession,437.04792463172043
echoing,-1320.944005387667
sprawled,-1964.5084568504901
troubled,588.5841383368044
communications,891.9044202265999
protective,420.4597045114999
change,-21.05001869482133
application,13751.8162525
deeper,-82.48672570945668
spectacles,-141.66536320749998
cupped,643.485514106
bundle,-34.927556178133365
thoroughly,-131.6934857753976
volumes,262.380409431
rubbed,-475.5896713882148
additional,-611.0284692632006
grasping,-1214.0240488917498
lurking,-488.19943709449996
vegetable,-894.5370815445219
hip,370.8686132349233
encountered,-290.1281256300053
ultimately,-20.195792728799997
waiter,-52.11551305354
trade,604.6623347249498
uproar,-33.987426890250006
ghosts,20.1028363691
wait,26.53360135557891
snapping,-582.7240215275
vigorously,448.3022096153333
scowled,338.21421951214995
stated,-109.79443009032006
tripped,184.82758218433332
aware,217.00484433033606
translated,-4198.150155170454
alongside,-572.8247447061497
unchanged,202.07536373500002
crippled,119.848831442
sufficiently,-445.34671975293327
cruelty,348.7289098189995
listened,-165.22176794467114
lovely,-13.736673227880507
star,-1.6322171550544202
boasted,5777.7927011599995
sections,2007.7426318362996
struggle,-518.6630230545646
harshly,201.42607704493332
every,-22.3258899833917
reached,-29.675800909628762
united,256.21552611750474
angels,-135.84316549000002
tense,-328.7820803394084
busily,20567.43102693
combined,-511.9855893427669
week,-54.035641175583194
gleaming,-341.85733772582347
strictly,4664.056733134566
even,-11.827103174525435
definitely,102.05869402991688
bigger,-1449.2687892371316
increase,-2168.834312734932
tragedy,-3991.4431850834
failed,456.50892389111664
ribbon,2555.279035492749
wounds,-441.88478576455657
rosy,1442.9561524671242
walk,91.23271030085665
shutting,-861.6498811900001
successfully,1837.7458417000832
pressing,-472.70768499669384
this,-0.05316381344690299
independence,-233.473927157
warning,-877.9124609535563
keenly,-265.3946867555
appreciation,1209.9363925245
blade,-128.63717090656
justified,796.5319565177999
towered,-9567.516114929998
loyalty,181.13721268240008
eluded,149.42338312400003
impending,-2558.7705409350006
season,815.19008512737
undertake,-5697.5109995836665
shrank,611.4301308137398
begin,446.6017230403905
bill,158.57973395175253
trick,773.2327231275582
criticism,-1224.2505202662003
magic,-176.2791029753393
passenger,-0.9241307689170002
controlled,1061.7887703626425
magnificent,-2012.406164711833
impatient,778.090304418087
cloak,540.7569403869668
insist,988.9164967851873
earnestly,385.37531066133323
winds,2055.8417155831366
floor,-17.9743733688407
become,26.581990794999104
screaming,-1502.4468225304531
exciting,-2887.7807140058007
prevented,-7107.9293810275
opposition,-824.1962757183001
clenched,-425.85893975533423
vile,1598.0505070023335
runs,96.92097354913986
endurance,217.110482841
primitive,818.2133202198
fault,657.6978094309954
cigar,194.03994087366533
envelope,14.593880907263319
puzzled,1172.6388548681532
days,-39.596836666760005
piercing,629.0511823985997
event,954.1237932389851
torment,924.1098074236666
apt,1113.1908744180498
warrant,-413.991540152
signals,89.1101348848
obey,-3261.475969935934
divide,-4777.256697487499
thread,-387.9449905594
dangerous,-426.34419095140447
stuck,-484.5637686914054
dramatic,-2236.1833743687203
prosperity,-122.68415204200001
response,574.1617057046813
host,-471.0646932125234
bay,-50.6921959884875
cupboard,-776.7717918063333
vapour,37.4565517565
embraced,347.6658134045
found,22.533345784105478
lord,-26.842386244110426
beasts,126.65001571589002
summon,-226.44803783199995
scent,-144.23563250446006
din,-1230.994988202
handling,-809.989419252667
someone,-29.725842596765954
thou,14.017467177856002
openly,-614.8159315930665
bolt,278.0743371232083
streets,1.0007251289947423
sleep.,-539.845135364693
partners,-57.5507819974
couch,84.93889687544012
shy,-868.4535295142667
opposite,-756.2122603843587
witnessed,-744.4894790070003
brave,-1094.875233594341
conquest,-5024.85401262
clay,657.0244717083666
floating,-751.3562756387607
exists,6932.4532572925
permanently,-5415.0701778978355
shuddered,1248.052862903928
knelt,-248.53224727843872
detected,-1240.526448736134
glimpse,-323.03362069178974
mattress,-29.343998663199997
puff,-92.70513556535
italian,-171.97119041916667
nervous,-201.61263655309696
consequently,816.8672720037998
crisis,-1329.2518048653005
appear,-471.90273669835784
surveyed,493.0623646406833
compelled,74.31353301531685
leaden,443.146792251
chat,922.8052769234066
using,368.19770542739826
contrast,-2333.313786143
deliberately,-2369.589615375727
strung,-26.768694439999997
priest,-44.151406465659655
drums,-24.972600862300002
wont,421.43882308999997
advance,311.14124636969126
ways,114.19125575904371
temple,76.60164086696834
split,812.2316758286948
forgetting,1213.5111532932003
dead,-17.97236105237697
shot,-228.22462796185505
splendour,671.1604206254
economic,401.913306977
becoming,-872.6202550064389
talent,1829.97922421215
efficiency,-253.46267917566675
evening,-55.57023711256059
language,-179.06531562886303
habit,-662.7027859857984
distant,142.31251379951
transfer,144.386119844
multitude,-321.4723622947499
halting,1804.8227044266662
hardest,-3973.3600002800003
plate,85.66924378315625
suspended,913.5692401858165
curly,-4183.935226201999
humble,2855.6793115214005
height,304.69380576177565
ninth,49.2567827605
while,0.6105624287363
trees,-68.82140406864181
forests,-207.14998338507505
comrade,60.762126623899995
hovered,-475.3929380235497
finest,-1415.0700097398997
sped,-171.75001667949962
compass,-574.3950921555
urge,708.8950293333668
near,-116.82573720142986
downward,1242.7947581421001
survey,1522.4789849229999
insignificant,-7001.280185975499
pounding,207.13206927838002
connexion,968.9820285780582
divided,-1177.3837786283038
rejoined,879.1731030423996
tanned,2161.7551958626004
canvas,597.84014394013
regard,-207.0588065396878
flight,-371.42021846453565
rushed,-313.69843479205394
reckon,8.333669081334993
won,-2.295067818300426
shield,2482.147560754753
english,-71.00794790158243
mind,10.305951067508175
cheer,2097.9091616720343
frightened,-49.73584389861196
presume,-220.1963860160001
growling,-135.729531507
regret,1035.3492287578401
you're,188.91056833475312
create,354.4230252237496
stiffly,1063.621963250114
bells,734.4893380823501
gossip,1792.006502873849
shaken,1010.1924167091488
outlined,5276.168619517999
perceive,-2249.2231219260007
explaining,576.8006387144933
measures,-1240.8399133775
implication,57.870898530599995
permission,784.9253930972636
locate,2644.216054027
slept,-165.01901185252893
women,-19.435621805098396
moustache,-64.00875823900002
elderly,-1381.4398323046
alarmed,-2055.6611435566997
asks,-29.414763918866754
ventured,175.86917895028347
swing,42.10680080744289
drooping,-505.86719576533346
arms,-23.257961225365207
interrupting,-875.351419808
fumbled,1442.0629294537002
whip,348.6043864209767
anxiety,-833.8291841286607
pillars,-307.3814978707
performed,-146.4978053730334
san,15.412792923933331
waves,206.86772747357716
calculations,-1673.1851440090004
boredom,-261.42485917600004
list,-1161.6017373631519
indignant,2950.661633844
talks,3257.9609288951333
protruded,-197.191950032
us,2.611529466791426
grain,-604.9680490180514
guilty,1316.1064008670364
five,-14.528707909207
delayed,1208.501599280685
volume,-1083.9433434655668
indulge,9612.66410538
character,-169.30452695131873
soothed,-198.810194367
pupils,1350.3510825875003
experienced,370.16123193577533
mars,-0.6692418288749987
recollection,122.98973379570019
nuisance,820.7573557279999
burden,1785.1254359889333
flavour,491.60402258899995
wrists,2694.309224510533
invariably,-2536.6463660871664
remedy,3512.12492137
teacher,702.0675420044834
regained,-351.8864254349998
sport,-223.40346411680014
detail,-332.3359443761491
countryside,-1182.7422735532602
accepted,-312.1451162103249
dripped,106.304678311
connected,346.89307468619825
resignation,-361.4539510618501
poking,82.15400747799998
quantity,-1163.1439231690006
judge,73.92019482277898
comparative,-1692.5181730749994
rank,661.2426962027668
offices,35.989206396333216
skins,-364.25940406690006
spreading,-590.3241982863467
repeat,-4342.097534041401
marvellous,-1666.6660820410623
tactics,-86.51790517900008
reasonably,1795.5179698861666
cloth,270.6741008158973
glazed,338.06305911100003
slab,-125.34552527599999
reverse,149.29266381799985
life,6.2876273029927985
minds,190.35338248037564
suicide,208.60471146577336
product,-347.85955050203336
sticky,-3869.6518724360503
accordingly,563.1083328579125
reduce,-1049.422206357
contrived,-6233.09400632
lieutenant,16.58006026510375
throats,-2893.9697546534994
gaped,-98.36224606559999
haunted,-1535.8482681827998
employed,65.25355445521663
dwelled,1602.3158853052805
fighting,-319.60621604847296
limits,-1613.3329549928344
illness,-4605.802697870001
ruler,-479.082558204
veins,-4361.974341122167
vain,-435.6834371166733
naturally,62.201386112204986
devil,-43.02030703488625
invented,-1162.8672538036662
rubbing,104.25302465050007
prisoners,7.1719807570433325
undressed,-536.6140874294999
summit,-503.7025957700082
suggest,125.47579101211021
perplexed,1672.605858531334
nowhere,-1263.426425651228
piano,1000.7333948296503
image,110.12905478306914
ordinary,-358.13945695149755
mountain,-163.78482865034513
firm,266.27432467029604
resentment,1912.366634259333
brow,-106.246288930529
belief,-140.4635224816342
collecting,3290.701701297849
impressive,3456.781564490834
living,212.7940739486578
doubt,-18.26160068552897
shots,96.60225952225333
females,-1099.14845095
wood,13.624851479494474
edge,70.88129234748395
engineers,-85.7927979948
kid,212.24634076132926
wandering,-215.5946438499502
meanwhile,-13.3106511184147
ceiling,448.79139724820186
crossing,615.9735443115167
empire,-1191.5201951331503
blinked,1866.8950355777097
strike,-69.97645349546856
always,-11.322784268735816
irritation,-728.0147789552999
stove,763.7800368585699
association,-858.8653013196665
lessons,-1175.110753560867
like,-0.6740626419592299
western,280.62762316826246
alien,-763.7157510662468
risk,-727.0542985593834
mine,-105.26113029782641
useless,-626.7671458240965
worn,710.7139685922095
soon,-6.715994882979802
kind,55.6488587186388
engineer,-314.4071866397255
sunlight,299.52228830424474
precautions,-4002.0714811399994
flicked,1247.293716486267
heights,-60.63655737920005
else,30.739421298770274
fruit,29.17735406313066
instantly,-349.17494325627746
injustice,-529.754366861
clattered,258.761052928
betrayed,-2643.2444727263332
domestic,831.8282651347998
weariness,116.405342582733
explored,-8318.671800574999
partially,-669.4997720926998
blew,369.0138148334872
checking,300.0228726931
sleepy,626.4065154153634
filling,2066.065054767098
resolutely,3106.60405694
secrets,-582.5331911734596
ca,17.679642451098804
sort,23.2826110444527
romantic,-352.0150519999468
deed,2241.1285226090004
throng,1427.3227540688845
wonders,-1929.7137665582502
furnace,116.00669971300002
thighs,-1245.9620388993333
reflection,-2888.852917640401
unable,-208.1764881494639
explosions,32.7798861111
gave,66.46417305924172
operations,-1972.1080752224902
colour,155.9723658780008
backs,59.18752759116656
groping,-1463.1938863968999
spaces,2585.4107483137504
wrap,108.85689759050003
gather,668.6119195756764
uncomfortable,805.7053912723752
occupied,-674.4057836379626
captured,230.12425799418
cracking,1888.4207077840163
eagerly,-99.0985347736985
crouched,466.1907944351399
towers,37.52115794215
racing,1361.6604785446334
yawning,1818.80145244
could,-0.23232541209336982
smote,-975.7585440919999
farm,-52.15834377347925
paint,584.8753194133066
lion,-259.895521638615
abyss,-285.8459176617999
compassion,-4216.615232260001
mat,-4537.86572186596
shone,-370.1111149501578
attempted,-195.38220497583353
establish,-5502.707596584532
beds,14.08738688912335
bait,9.40828480751
companion,47.00156123465609
metal,-67.73789247387049
workers,-476.1896302054598
arrival,-475.41506410211144
rose,7.822110708074504
furthermore,292.225504632
published,-299.94870046121355
throughout,-573.5734563346566
explain,206.99314796617912
meals,-199.55310227126654
behold,994.3246332783334
sticks,-979.8812712762334
y,1117.8601518557268
wanting,1762.433560272295
marry,-211.49511923196553
guys,26.089608405659995
groaned,1599.089186593347
ferocity,-479.436443208
background,739.6791710336519
fury,-145.16363776965522
blowing,-549.075794953881
hundreds,-843.2415742585455
richly,-950.4239811380999
whose,-125.17967612676141
students,38.35047941120001
mouse,613.4511507265
knocked,-994.9747777404227
submitted,-6580.86120391
amidst,-465.3196657355
thumb,-1116.414418742541
fairy,-2998.1694903672246
stooping,-4183.297609227666
divine,-424.19230145225
avoid,-792.9510351200431
cowardly,-2715.2155924
prospect,-1840.4364155069002
cousin,423.48747203542996
watching,-157.97441416078695
achieve,757.9506175378668
tanks,107.87856367005
honours,-1032.0555619890004
queer,182.10121247870975
sobbed,-2014.0297930031168
babies,-357.96541062495
poison,-548.6783982995267
softly,253.28014981243
hesitated,-313.7248086180463
admiring,-3047.6903728936663
breaks,-264.7788568092034
mistakes,-100.20013523316666
shelter,-261.43946238433335
bluff,669.885514088
rubber,-2323.8193697695992
commanding,-460.56485065861665
bench,47.26985474000996
fifty,-0.23037703508101404
animals,80.8313132180453
forces,108.59465978818804
mistaken,-1687.1794746687542
bad,124.50284398572653
sank,-768.2422126868472
preceded,-6629.62191490326
filthy,-2297.825679588333
cover,-320.31176994306793
spotted,656.6675442414236
answered,-56.700893680329926
jet,-787.5348152000367
stars,8.418328997554674
piles,-1924.311282032576
brother,92.3252755675405
however,-54.53315639622167
darling,-7.977945928425001
seven,-121.65682498115332
anger,-57.50652275747536
strand,125.08606058299999
striving,72.716767937675
clumsy,208.32408334590679
contain,-3076.8564957725325
infinite,75.88997626211679
hear,-71.0441175882875
reader,-993.8864357343423
strode,1442.084791565173
cargo,103.73485808
greeting,-317.1552222972667
clamour,-107.50596094722994
noted,688.5621018292861
per,-29.71146907885051
annoyance,2576.7746928013603
arose,-55.108877732166675
crawling,-1877.7459043298998
brightness,3546.075721862
disagreeable,-691.9894943219999
automatically,724.4049646488747
tangled,-230.11274459133338
knots,22.919224096500002
guidance,-41.5218375409
least,11.440516562356196
full,-12.805980210830986
drunken,804.1346968015333
apparently,384.2691906623352
lunatic,963.8793930185001
tucked,1771.1088697789169
bitten,-1000.8441946667335
huddled,-789.3627949773065
discovered,-266.8380074635436
informed,773.0931663882324
indicated,-337.82616672234894
quoted,1550.6185281230005
animal,-113.06354179888191
employ,2037.8797067304997
punish,176.38378648300002
cent,989.3728788059459
liquid,-507.961058147067
learning,-105.22865110768498
truck,76.87545310524
earthly,-355.0540921275001
rarely,370.0684074421668
sack,80.60292969030002
citizen,151.93101251018334
talked,-1.6642326629230082
assistance,-1797.3426552383905
ground,8.198441853029422
pocket,46.490175124627946
princess,-9.983614820025
captive,263.63303371800004
negative,280.5581076107
spite,-241.29356777730328
friend,-52.124866024354915
autumn,23.133749454593406
j.,-117.343248749
stolen,164.0913103897767
angrily,1997.5727989275429
rapid,1391.3827493720394
revolver,-58.73838358157499
raced,-116.55939549565994
sunny,1002.3439475231
laws,448.01956378995106
trusted,502.46380728766667
licked,-226.53962844656658
prevailed,2926.13191948
here,-5.215570141326414
seventh,-1130.030410801133
lace,1896.3366894128003
characteristic,2492.1596861996163
choosing,761.6618673343
enthusiastically,-10769.7171048
often,-15.123363917388067
lift,35.13655592684895
deepest,1873.000381951601
consequences,1830.7482988196668
consulted,5487.4297117019
ceased,-284.8532865593934
springs,-1616.5013119039754
diamond,1039.08769878795
leg,73.35764657619995
layer,-2057.7794430691006
lend,456.0523647250042
quickened,-1288.3156965753335
murmured,40.379705312310854
destination,-954.0125811352498
perished,-583.7898699689999
stable,-145.34866098214002
duck,712.3496647001671
boy,2.720855698742138
dot,7.023777213510001
nosed,-422.71561991420003
inquiring,609.3152425679001
accustomed,-1785.4666739651032
corner,62.148566650090636
luck,614.493451037985
tune,1103.6509927599673
yawned,1324.8388296432001
absent,2010.4988228892666
seventy,1336.1127127702232
formidable,57.594745558600096
freak,-933.0737501860001
widow,-1912.017215510707
rescue,-980.0016476912499
mood,-426.03703494719235
tenor,5528.87244512
knives,-155.32311034866655
tragic,-1252.2013920264337
neighbourhood,53.55611216234994
sudden,-258.30909608662836
seek,-48.25904115166664
increasing,-1185.3404523912661
clearer,-876.8996269959999
large,103.38787689042326
purple,201.64120923994344
charged,-176.827320296
plunge,-6444.3847269544
pump,-270.0521071627
sweetly,368.237184499
fan,-1013.508945413407
sat,-15.313564014397905
weep,3068.43467796
tremble,-3773.465068908667
basket,-226.88417358589334
winged,-326.183140018
jerk,-1255.613990592
smelling,-2008.073714766667
mayor,7.62789940783
refreshed,-28.421498837499975
undisturbed,1865.7302572259998
drift,100.95648078733333
onto,-128.2119803804964
help,68.20689059152522
gaze,515.953669432102
performing,-327.92650877999995
research,-6003.5293318956
personal,-147.04596132712615
granite,3.010483968199994
dr.,-30.864684652727004
class,153.97267390329003
men,-9.953948665260095
horse,45.12730635305427
images,615.4583374239668
mingled,-680.3723343190334
nowadays,94.68071773099994
quit,1692.885323631633
speechless,-4958.740871873
sturdy,-4704.99068737
flipped,80.3458782851
suspiciously,2478.6813531395005
walked,-68.13721117644349
eagle,227.41996288800001
praying,-1755.4369175365002
daddy,-804.4416379314168
individual,424.02881587725784
nor,-39.594849862957346
era,136.181709307
feeling,66.7086823328192
spit,-426.9192080227334
structure,-1120.134434126923
regain,-1793.4310590787504
your,1.6083692489855597
attempt,-92.65986336554992
considerably,513.5860785963649
talk,23.628485413211198
fringe,-1175.80248021045
snatched,1680.1622613008485
considering,-2013.6088122203062
cream,1154.86111511368
sandals,7.93704469818
coughed,249.81119399747
find,-16.722005405139694
delicious,537.0255198751667
nevertheless,392.49220666310333
rather,-8.230904987844738
wavered,2517.2700482445666
gloom,160.59962923091655
mute,-1711.1752826565003
moons,204.918042306
another,-11.846227702803494
exactly,-156.8508426507323
same,17.1596183189926
largest,-1616.4165718169327
worst,682.0401409012927
comfortable,684.9411931893261
ass,934.1293935072334
brushing,-487.71106480400005
pays,283.21976645899997
tie,1252.0939207056174
trunks,-762.0648172331667
homes,685.4896966127667
papers,-229.62131353083984
adequate,2897.057956731
disease,-226.3302280986001
muscle,-1458.1025677708667
normally,-739.8085470154998
doubtless,-75.60599882521669
fun,249.55906863348648
chained,-1106.1692266199998
gait,489.23785910450016
extended,636.78191489336
model,54.83814642716
picnic,-115.316870937
eat,-116.01631423565968
inner,-405.6284782889098
muttered,-80.24643753705568
since,3.9874608426432974
bath,-496.2935068892766
madly,-1203.3117274164701
stealing,4804.7527447619495
grease,-855.4951973781333
uneasiness,-3638.6910905365
wink,927.9753354724999
itself,36.75421761543711
swim,-719.6752253124001
sighted,1477.2257561609997
fence,673.3571276509934
clearness,11873.1449228
important,-165.94121160638153
terrifying,-3152.3696190987
bomb,34.62574140048667
wiser,-102.64601660649997
hook,120.31080421553247
acted,784.4849228261594
trap,-647.1205272741774
ray,115.29391140031004
mixture,1963.7345041948402
wife,-5.268987942759365
viewed,7059.035712219999
tale,-757.7554641733668
jewels,-580.0860453325
speeches,282.13818309
horrible,-227.58890715613478
attitude,-548.996369356194
evil,151.21305356746655
cool,137.56831381778971
confessed,-4311.921161442766
hunt,13.292196971123428
vanished,173.51124543882864
barked,1619.12739169
successful,1056.7611449252804
fellows,-963.4042712101009
renewed,722.9649549834303
founded,242.67484429204993
refuse,728.5079528062954
chaos,1015.8766957299996
ties,1453.6421752533497
laundry,21.8800870123
entertainment,1435.96345286784
k,-4667.790598760001
surface,14.209436891260601
warmth,432.50676139716563
fortnight,-0.9077659042999673
knocking,-1307.9352184177935
introduce,3272.56206423856
yellow,-82.12597510348297
maker,-1307.7335416884998
flicker,-2055.061418119933
evidently,-176.02470574251618
ships,-122.38097710981378
doorway,185.2095703019302
beginning,22.775483824664907
merely,-85.40316151605937
conspicuous,435.93243067049997
cherished,1273.3028159
risking,-3259.9733893400003
execution,1354.0833930474996
regular,-303.3923787444323
poisonous,-1976.5523925575008
taking,157.0567021028331
obvious,-347.48006185224887
so,-3.1860522430083695
situated,-447.94238976466636
peered,-396.77332225845794
similarly,82.4261597631
south,-20.922197798082017
boldly,2848.698564055425
incredibly,6641.7144375650005
forcing,668.0111944146398
alight,479.15927702060003
bottle,101.94712721358955
canal,1.24505447571
carry,-667.9086052223224
pitch,-421.49387794506663
opening,-74.07877528058691
assist,-944.83298582225
slightly,-102.83311655629196
sheltered,178.88704773
neighbours,876.1871884838242
vicious,1214.724389806933
slim,334.5685898324333
relieved,-1241.2437831544876
checked,-1521.4110346924165
starved,468.9760684252001
fluttered,491.4129212562001
climax,1463.0984601895004
dish,156.86589708233308
flowed,-1345.5233962778336
use,76.15378905657003
shoot,-427.74529935022235
dream,-34.078473739653425
dismay,-1932.6607248103996
dizzy,261.83522285609996
belongs,6199.868826244699
rejoiced,15554.4498676
rushing,-90.6135032931298
offered,-354.5239810463679
resumed,356.97599791035003
abruptly,-135.52465174886348
generous,-893.3185388597998
struggled,-644.5389624299481
married,-37.437033590352996
tumbled,729.32304411797
witness,-115.88811002789598
knob,-185.88224742500003
birthday,-445.91669661026674
tickets,-53.8474177852
bear,30.88445435296273
vast,254.59838235911448
compulsion,483.226815812
commonplace,-377.6016189733333
highest,-695.6042253059996
easier,-109.11125521956215
missing,-1180.9722021505902
tall,-23.515664421016307
gallery,-115.5705591037
literary,385.59603314868997
rattle,-1930.7127048482498
sullenly,1300.30237304
awed,65.49532539633327
peculiar,19.59907081604874
considerable,-940.8576111789758
chin,-112.28924727030075
oddly,542.6482748427126
legs,-140.5440143469069
formal,1494.3740651628905
urged,521.2786098235348
typical,-1665.045208053
casually,1126.1987245844398
seriousness,-1079.9846780799999
defiant,-2994.8500835103328
tensely,3865.2877627600005
shapes,1565.027915508483
bosom,2049.5482533818326
tremendous,-593.8285247959077
who,-5.830261104766319
impatience,1701.021052160333
closer,-248.00810467922813
cord,-183.22264723289996
scar,9.676192390757
consternation,-877.133462737
sail,160.511138806225
noon,27.10686858983198
